;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66905.0,0.0,0.0,0.0,3,BOX ELDER
2,30002,14.199999999999998,77.9,5.485915492957748,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.9,66905.0,0.0,0.0,0.0,3,BOX ELDER
3,30003,14.300000000000002,60.1,4.2027972027972025,0.0,0.0,0.0,0.0,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000003,0.9,51492.0,0.0,0.0,0.0,3,BOX ELDER
4,30004,3.7000000000000006,12.300000000000002,3.3243243243243246,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.20000000000000004,51492.0,0.0,0.0,0.0,3,BOX ELDER
5,30005,56.20000000000001,168.8,3.0035587188612096,5.8,0.5,1.4,3.9,14.100000000000001,0.3,0.20000000000000004,0.9,0.5,0.20000000000000004,0.4000000000000001,2.4,0.9,0.0,0.0,4.9,3.4,68948.0,0.0,0.0,0.0,3,BOX ELDER
6,30006,5.5,17.9,3.2545454545454544,4.4,0.0,4.4,0.0,6.300000000000001,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000003,0.3,51492.0,0.0,0.0,0.0,3,BOX ELDER
7,30007,44.0,128.3,2.915909090909091,46.0,3.8,25.2,17.0,133.7,2.5,1.3,5.2,20.0,0.9,2.3,1.7,12.1,84.5,0.0,0.5,2.7000000000000006,51492.0,0.0,0.0,0.0,3,BOX ELDER
8,30008,45.0,148.3,3.295555555555556,43.4,11.0,0.6000000000000001,31.799999999999997,48.800000000000004,10.9,0.10000000000000002,0.4000000000000001,0.20000000000000004,29.399999999999995,0.20000000000000004,0.10000000000000002,2.1,0.0,0.0,2.7000000000000006,2.7000000000000006,71055.0,0.0,0.0,0.0,3,BOX ELDER
9,30009,19.9,23.899999999999995,1.201005025125628,63.0,1.5999999999999999,56.0,5.4,72.4,0.9,0.6999999999999998,2.9,53.1,0.5,1.3,0.9,2.7000000000000006,0.0,0.0,8.2,1.2,51492.0,0.0,0.0,0.0,3,BOX ELDER
10,30010,17.5,59.0,3.3714285714285714,52.6,0.0,52.6,0.0,54.800000000000004,0.0,0.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,51492.0,0.0,0.0,0.0,3,BOX ELDER
11,30011,4.8,14.5,3.0208333333333335,0.0,0.0,0.0,0.0,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000003,0.3,71342.0,0.0,0.0,0.0,3,BOX ELDER
12,30012,15.300000000000002,53.4,3.4901960784313717,0.0,0.0,0.0,0.0,3.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7000000000000006,0.9,71342.0,0.0,0.0,0.0,3,BOX ELDER
13,30013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
14,30014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
15,30015,1.0,2.9,2.9,269.29999999999995,11.9,209.89999999999998,47.5,290.79999999999995,6.7,5.2,106.09999999999998,103.8,3.6,9.7,6.900000000000001,27.3,19.2,0.0,2.2,0.10000000000000002,66905.0,0.0,0.0,0.0,3,BOX ELDER
16,30016,4.7,14.0,2.978723404255319,66.9,0.0,44.4,22.5,72.7,0.0,0.0,0.4000000000000001,44.0,0.0,0.0,0.0,22.5,0.0,0.0,5.5,0.3,68948.0,0.0,0.0,0.0,3,BOX ELDER
17,30017,6.400000000000001,35.5,5.546874999999999,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.4000000000000001,71342.0,0.0,0.0,0.0,3,BOX ELDER
18,30018,0.0,0.0,0.0,708.2000000000002,28.700000000000003,580.9000000000001,98.6,713.7000000000002,16.1,12.6,419.1000000000001,161.8,8.7,23.399999999999995,16.7,49.79999999999999,0.0,0.0,5.5,0.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
